,soldierId,bestSoldierPerc
171,115946.0,0.3815326190020014
172,115947.0,0.3776856777220974
173,115948.0,1.0541698311184464
174,115949.0,0.47925010930779793
175,115950.0,0.24297316197613728
176,115951.0,0.594308761384777
177,115952.0,0.5977998465398638
178,115953.0,0.6716093310053728
179,115954.0,0.8532990508720927
180,115955.0,0.8351258873195496
181,115956.0,0.7972875558523791
182,115957.0,0.7123179841495026
183,115958.0,0.15429717641831658
184,115959.0,0.6690214124568614
185,115960.0,1.077675009010762
186,115961.0,0.7659931519007462
187,115962.0,0.36870272114958336
188,115963.0,0.6296284828852321
189,115964.0,0.6401883102469188
190,115965.0,0.46523069726580774
191,115966.0,0.4698852019562664
192,115967.0,1.0700573254209003
193,115968.0,0.4042616854253136
194,115969.0,0.47676683206719067
195,115970.0,0.9012051726870417
196,115971.0,0.5604709872133617
197,115972.0,0.7523014178804589
198,115973.0,0.23422388071873296
199,115974.0,0.5165699705660496
200,115975.0,0.7657397593830365
201,115976.0,0.3438203536326526
202,115977.0,0.23023883737144785
203,115978.0,0.6501848813311223
204,115979.0,0.36456525497092573
205,115980.0,0.16326132533612636
206,115981.0,0.7224734513540986
207,115982.0,0.14549766592015362
208,115983.0,0.3827044974549597
209,115984.0,0.30292902697121915
210,115985.0,0.5687867102929083
211,115986.0,0.8954307665867586
212,115987.0,0.7276803804081695
213,115988.0,0.6877037654973438
214,115989.0,0.2850222014274282
215,115990.0,0.3815860743459775
216,115991.0,0.6823263559834846
217,115992.0,0.6774850032839554
218,115993.0,0.5796246720648719
219,115994.0,0.514063374040107
220,115995.0,0.4904258467959577
221,115996.0,0.20182998504703242
222,115997.0,0.638905537453159
223,115998.0,0.21611567860778036
224,115999.0,0.9620065702929055
225,116000.0,0.6591481309272484
226,116001.0,0.3493852609693425
227,116002.0,0.8701349823265176
228,116003.0,0.6298443959847037
229,116004.0,0.17970016194034533
230,116005.0,0.05538786272025725
231,116006.0,0.7933970638058626
232,116007.0,0.07606872589422276
233,116008.0,0.8675879170879691
234,116009.0,0.6764380043678605
235,116010.0,0.3601935250148096
236,116011.0,0.8890623668341713
237,116012.0,0.8785084586413426
238,116013.0,0.36422965023176357
239,116014.0,0.10314924180033785
240,116015.0,0.06377711775940376
241,116016.0,0.9474079772649188
242,116017.0,0.45948020504058856
243,116018.0,0.1845580734721497
244,116019.0,0.7554123279419226
245,116020.0,0.5435530768834123
246,116021.0,0.25289806105876794
247,116022.0,0.7919772211928587
248,116023.0,0.7315822179206354
249,116024.0,0.6107389731136357
250,116025.0,0.5341583468400481
251,116026.0,0.6058571704164404
252,116027.0,0.6666832924233689
253,116028.0,0.8458338968115311
254,116029.0,0.6700861077625401
255,116030.0,0.2340806691951206
256,116031.0,0.11082883510805508
257,116032.0,0.27673875619239297
258,116033.0,0.21581663893107167
259,116034.0,0.7051209458462527
260,116035.0,0.1586936674503071
261,116036.0,0.4112079928681933
262,116037.0,0.056113581921485745
263,116038.0,0.10968546237071425
264,116039.0,0.08253970334426197
265,116040.0,0.8393501089963049
266,116041.0,0.8224560544659613
267,116042.0,0.8458108447891605
268,116043.0,0.6685658325995609
269,116044.0,0.1394088177118128
270,116045.0,0.2839876162504885
271,116046.0,0.5196869205812678
272,116047.0,0.20234321832687224
273,116048.0,0.7713559973418197
274,116049.0,0.3699231135514479
275,116050.0,0.7344401333174653
276,116051.0,0.2913747167329955
277,116052.0,0.7386189223393606
278,116053.0,0.7825340709480468
279,116054.0,0.23784252060640643
280,116055.0,0.09253081729773072
281,116056.0,0.8574057276745658
282,116057.0,0.7544297986942553
283,116058.0,0.5320404072644331
284,116059.0,0.7772343494116655
285,116060.0,0.8923243810966895
286,116061.0,0.33554351100817015
287,116062.0,0.377357111534413
288,116063.0,0.42965037428113817
289,116064.0,0.22655430613721844
290,116065.0,0.9913966531742273
291,116066.0,0.6046674982201738
292,116067.0,0.39453697340133037
293,116068.0,0.15880283347742963
294,116069.0,0.143473041184575
295,116070.0,0.8571608140457934
296,116071.0,0.45054961207544786
297,116072.0,0.4289338437023528
298,116073.0,0.3594544778015982
299,116074.0,0.5868818373350555
300,184115.0,0.3590177072230122
301,184116.0,0.5062214266167374
302,184117.0,0.21571413930704014
303,184118.0,0.9262996643027129
304,184119.0,0.17791411888776093
305,184120.0,0.0645467741175409
306,184121.0,0.3340232432251219
307,184122.0,0.795605953665386
308,184123.0,0.5210732420964423
309,184124.0,0.7994588371703923
310,184125.0,0.2515655529790647
311,184126.0,0.0792348712182881
312,184127.0,0.1910702965639775
313,184128.0,0.22181253307687437
314,184129.0,0.259728293557119
315,184130.0,0.08775484359520125
316,184131.0,0.3297381745495084
317,184132.0,0.6037785711749611
318,184133.0,0.5526258936992311
319,184134.0,1.0945812111979891
320,184135.0,0.42347645886143004
321,184136.0,0.30507575575911117
322,184137.0,0.4822251287328467
323,184138.0,0.9871782948416622
324,184139.0,0.3393264189339218
325,184140.0,0.35601501557963866
326,184141.0,0.19257998816763933
327,184142.0,0.9255928192990974
328,184143.0,0.9080083493037674
329,184144.0,1.039030331705184
330,184145.0,0.8844935426867799
331,184146.0,0.7982733211541152
332,184147.0,0.6755289628156019
333,184148.0,0.45207321022091795
334,184149.0,0.5991598656832966
335,184150.0,0.9543760317364632
336,184151.0,0.6458442674633244
337,184152.0,0.3601802668559754
338,184153.0,0.5757871885522339
339,184154.0,0.4792967773364254
340,184155.0,0.9461506757853143
341,184156.0,0.18751210473508456
342,184157.0,0.818640669951994
343,184158.0,0.3905921985038662
344,184159.0,0.45033209023825893
345,184160.0,1.0312216516266235
346,184161.0,0.32999373387011577
347,184162.0,0.730912251954453
348,184163.0,0.8824992943349681
349,184164.0,0.196245218731039
350,184165.0,0.812462774315274
351,184166.0,0.7599861208463115
352,184167.0,0.6013731218307798
353,184168.0,0.38105850932813595
354,184169.0,0.5336940713235957
355,184170.0,0.5425360270742621
356,184171.0,0.7544855978470385
357,184172.0,0.2831708858113395
358,184173.0,0.32359266553000937
359,184174.0,0.3442342789425158
360,184175.0,0.26447167372947306
361,184176.0,0.024518155892121973
362,184177.0,0.7097497667048273
363,184178.0,0.7874150727677455
364,184179.0,0.41951431690573565
365,184180.0,0.39430543316916555
366,184181.0,0.8309900050767279
367,184182.0,0.597123340226461
368,184183.0,0.7953377974968091
369,184184.0,0.06018547184305173
370,184185.0,0.701596150858867
371,184186.0,0.1831422290266848
372,184187.0,0.6295384288478608
373,184188.0,0.09812650644026716
374,184189.0,0.8361186064186014
375,184190.0,0.790996811295551
376,184191.0,0.08873013010428471
377,184192.0,0.13725611550246786
378,184193.0,0.42707914492107346
379,184194.0,0.17382509330455065
380,184195.0,0.1703798301605995
381,184196.0,0.7664620819854392
382,184197.0,0.3588656189592908
383,184198.0,0.5911118913811556
384,184199.0,0.6392858404750805
385,184200.0,0.38073021040144195
386,184201.0,0.7364918292556072
387,184202.0,0.14310892835256017
388,184203.0,0.1541514907652502
389,184204.0,0.08677456873100042
390,184205.0,0.10586876330503325
391,184206.0,0.8429050489385994
392,184207.0,0.5376025112799951
393,184208.0,0.32749348958048585
394,184209.0,0.41964457800020566
395,184210.0,0.4286239359641278
396,184211.0,1.0205716707921946
397,184212.0,0.9259126845493553
398,184213.0,0.6879770230551334
399,184214.0,0.2649376639941193
400,184215.0,0.6799632440117737
401,184216.0,0.24712372904024887
402,184217.0,0.39321041711875104
403,184218.0,0.6863050666588512
404,184219.0,0.24483885606030353
405,184220.0,0.6946370451994333
406,184221.0,0.25621411387499415
407,184222.0,0.2334247527330957
408,184223.0,0.1885908690107987
409,184224.0,0.19869109344339725
410,184225.0,0.8468764526911484
411,184226.0,0.5815737766250189
412,184227.0,0.2996596520735024
413,184228.0,0.09007301282028601
414,184229.0,0.8656326474655996
415,184230.0,0.7945443593573175
416,184231.0,0.18742838747059087
417,184232.0,0.7586026672321454
418,184233.0,0.5536429645780278
419,184234.0,0.17340656988395653
420,184235.0,0.29894332794310896
421,184236.0,0.6918832194122687
422,184237.0,0.6898255766185062
423,184238.0,0.7002139985673504
424,184239.0,0.32663054242019346
425,184240.0,0.5209293663667033
426,184241.0,0.8282673580718519
427,184242.0,0.913837546643553
428,184243.0,0.6025491442029635
429,184244.0,0.08307346299119384
430,184245.0,0.7763532410565285
431,184246.0,0.3793051679192555
432,184247.0,0.7221431770396544
433,184248.0,0.49704261996799265
434,184249.0,0.5415079831540871
435,184250.0,0.16354019489507576
436,184251.0,0.46976568292549353
437,184252.0,0.519892963198517
438,184253.0,0.5672637800126863
439,184254.0,0.0772270898321955
440,184255.0,0.45714420369972764
441,184256.0,0.8785877906869076
442,184257.0,0.6255996501264594
443,184258.0,0.1431722450760609
444,184259.0,0.614997124972749
445,184260.0,0.5945526414220077
446,184261.0,0.17068405089037375
447,184262.0,0.17927697386794128
448,184263.0,0.3870038894311317
449,184264.0,0.5350278304321594
450,252305.0,0.34465904447170825
451,252306.0,0.45021960584213105
452,252307.0,0.8924329145570197
453,252308.0,0.7445589344494582
454,252309.0,0.1375155631381968
455,252310.0,0.20304867587494507
456,252311.0,0.18673950495380326
457,252312.0,0.8935468360563507
458,252313.0,0.43105474539704053
459,252314.0,0.7090955600665757
460,252315.0,0.6313949808676763
461,252316.0,0.09864405542561966
462,252317.0,0.45033987422691757
463,252318.0,0.37683085954443624
464,252319.0,0.3496466805996705
465,252320.0,0.33434535324172837
466,252321.0,0.31361125249325084
467,252322.0,0.6360077126326148
468,252323.0,0.5514948974025681
469,252324.0,0.24114485033803001
470,252325.0,0.35970637062630273
471,252326.0,0.15481994547649292
472,252327.0,0.2873479098952925
473,252328.0,0.9004888399945634
474,252329.0,0.5246483812354255
475,252330.0,0.47766863961453654
476,252331.0,0.14646911006341823
477,252332.0,0.9028260235059782
478,252333.0,0.3309780801591502
479,252334.0,0.6683063237432307
480,252335.0,0.9375627708730075
481,252336.0,0.8146262120109852
482,252337.0,0.6560842724131327
483,252338.0,0.37891810483054156
484,252339.0,0.6391945526939976
485,252340.0,1.187478108508079
486,252341.0,0.8198750717110174
487,252342.0,0.4363461983862294
488,252343.0,0.6166305850162601
489,252344.0,0.5832960184352143
490,252345.0,0.931376695294225
491,252346.0,0.3676053710197008
492,252347.0,0.8886721091669915
493,252348.0,0.4097462108773456
494,252349.0,0.5349739716514765
495,252350.0,0.9690431179930307
496,252351.0,0.32309738618570816
497,252352.0,0.5591876157718629
498,252353.0,0.9178602782743934
499,252354.0,0.7595509963071775
500,252355.0,0.36219076767075487
501,252356.0,0.8132987489464102
502,252357.0,0.5371635716044116
503,252358.0,0.3808496267443251
504,252359.0,0.5382906828777675
505,252360.0,0.3659511068320859
506,252361.0,1.0281606529342833
507,252362.0,0.04824568153117853
508,252363.0,0.6782832667838901
509,252364.0,0.3756309293291869
510,252365.0,0.2980377105892496
511,252366.0,0.9679566220228336
512,252367.0,0.6269772406147514
513,252368.0,0.7877402176765443
514,252369.0,0.45510145995638696
515,252370.0,0.4955754155380032
516,252371.0,0.7259674391584471
517,252372.0,0.6675574735849455
518,252373.0,0.16443543005376238
519,252374.0,0.8467229107011639
520,252375.0,0.7181245138542762
521,252376.0,0.5397939290262879
522,252377.0,0.3838699877402749
523,252378.0,0.26761370440606874
524,252379.0,0.9351729650704991
525,252380.0,0.8346046180464731
526,252381.0,0.3729234063160878
527,252382.0,0.05141305634642007
528,252383.0,0.274858785762055
529,252384.0,0.6336697323971837
530,252385.0,0.07120260704420889
531,252386.0,0.5887570214286745
532,252387.0,0.3482879241753151
533,252388.0,0.229393815952809
534,252389.0,0.5536422084480876
535,252390.0,0.591617852060139
536,252391.0,0.500195850553262
537,252392.0,0.28623916110067393
538,252393.0,0.3298626346589967
539,252394.0,0.11690744413092496
540,252395.0,0.16286320435147006
541,252396.0,0.193672149036054
542,252397.0,0.5553831455413222
543,252398.0,0.6674360100257815
544,252399.0,0.4626596570835819
545,252400.0,0.3423847838824662
546,252401.0,1.0308383647054207
547,252402.0,0.6507341971455153
548,252403.0,0.7559676616933999
549,252404.0,0.2485133834069655
550,252405.0,0.6058091006448932
551,252406.0,0.8350287883796818
552,252407.0,0.7399131440098008
553,252408.0,0.6092088494355795
554,252409.0,0.4160005765338345
555,252410.0,0.6913501528077153
556,252411.0,0.12045222327401028
557,252412.0,0.24200491735221114
558,252413.0,0.17195908103651986
559,252414.0,0.1781409956510036
560,252415.0,0.7008219307582566
561,252416.0,0.6557296191765781
562,252417.0,0.416270825978405
563,252418.0,0.12456893293251597
564,252419.0,0.3579151110961938
565,252420.0,0.9726325793870169
566,252421.0,0.8675866023904337
567,252422.0,0.6372202803992914
568,252423.0,0.6092677828506387
569,252424.0,0.43529460785187635
570,252425.0,0.2222649231513416
571,252426.0,0.395265905547153
572,252427.0,0.3808519903012686
573,252428.0,0.5461513241134495
574,252429.0,0.39318906031499556
575,252430.0,0.46414312323246604
576,252431.0,0.8203193154709462
577,252432.0,0.6046687871826346
578,252433.0,0.8978769016037628
579,252434.0,0.27803394611630594
580,252435.0,0.6664039116230419
581,252436.0,0.1995563139010707
582,252437.0,0.8019597635108909
583,252438.0,0.4433049581489659
584,252439.0,0.6868423146483549
585,252440.0,0.8069646930392859
586,252441.0,0.9170694877942257
587,252442.0,0.5243899748672595
588,252443.0,0.39775748590683485
589,252444.0,0.8736473792794719
590,252445.0,0.27653013410603555
591,252446.0,0.8760800999256354
592,252447.0,0.5936006867126378
593,252448.0,0.3703871360143032
594,252449.0,0.7581066853131354
595,252450.0,0.19146705179704554
596,252451.0,0.30381884063468106
597,252452.0,0.1511284412297863
598,252453.0,0.7322636629451553
599,252454.0,0.5591980846678456
600,320494.0,0.26858084615084127
601,320495.0,0.10794895109016417
602,320496.0,0.8562105799593848
603,320497.0,0.3959768243031367
604,320498.0,0.8612779969888902
605,320499.0,0.8197825033810703
606,320500.0,0.9935015475220381
607,320501.0,0.3230992548686053
608,320502.0,0.8910280106488496
609,320503.0,0.3910733510243002
610,320504.0,0.7019041912312393
611,320505.0,0.683839650109583
612,320506.0,0.2876520563413971
613,320507.0,0.6415303697227198
614,320508.0,0.748129828963176
615,320509.0,0.646536371445169
616,320510.0,0.12166519584334079
617,320511.0,0.4153455698117735
618,320512.0,0.24446455123781557
619,320513.0,0.2984117033842506
620,320514.0,0.25608208958725687
621,320515.0,0.22235979858777993
622,320516.0,0.4745045984159042
623,320517.0,0.34422045697969345
624,320518.0,0.4925728003746596
625,320519.0,0.51100039018631
626,320520.0,0.22897076397148092
627,320521.0,0.24452590460389578
628,320522.0,0.7712048449957611
629,320523.0,0.6122381155833196
630,320524.0,0.41896194469323855
631,320525.0,0.05196789314578992
632,320526.0,0.34419278633508826
633,320527.0,0.8575518743651239
634,320528.0,0.3177491778525683
635,320529.0,0.15500741410855962
636,320530.0,0.7034577472969515
637,320531.0,0.25862127665592094
638,320532.0,0.18975433230209482
639,320533.0,0.3925380640678757
640,320534.0,0.6680476825920793
641,320535.0,0.1757181712520814
642,320536.0,0.7469016291336958
643,320537.0,0.4242859755980023
644,320538.0,0.6484596496567198
645,320539.0,0.08690827692138531
646,320540.0,1.021340737873237
647,320541.0,0.3941451023056731
648,320542.0,0.11529440366946009
649,320543.0,0.4790170296817088
650,320544.0,0.4224810735541233
651,320545.0,0.34899486365465215
652,320546.0,0.7515147342167664
653,320547.0,0.8421761664167816
654,320548.0,0.14214732226653248
655,320549.0,0.16795881927758333
656,320550.0,0.49313466999790656
657,320551.0,0.5062475463172085
658,320552.0,0.3034964069075056
659,320553.0,0.7604853371237169
660,320554.0,1.1766408664104664
661,320555.0,0.4290846976983998
662,320556.0,0.07332723537189906
663,320557.0,0.34452486255415304
664,320558.0,0.6518029056077136
665,320559.0,0.13787221074977568
666,320560.0,0.4771515049612057
667,320561.0,0.5949121766024728
668,320562.0,0.444213941811381
669,320563.0,0.8721636416897187
670,320564.0,1.0070719019545502
671,320565.0,0.30837535058748283
672,320566.0,0.06417913962880334
673,320567.0,0.688447749814574
674,320568.0,0.7170767832593393
675,320569.0,0.12969010884027282
676,320570.0,0.5023038980135877
677,320571.0,1.2217675153387582
678,320572.0,0.6726746011221099
679,320573.0,0.6006975295331101
680,320574.0,0.655509265899911
681,320575.0,0.7530706757108766
682,320576.0,0.8204170456006361
683,320577.0,1.2201260234814568
684,320578.0,0.6352721731313492
685,320579.0,0.5554040165496765
686,320580.0,0.5998469963676437
687,320581.0,0.8515373407435961
688,320582.0,0.059368574388440454
689,320583.0,0.7414190650786397
690,320584.0,0.0865988128771154
691,320585.0,0.6785848675524914
692,320586.0,0.6786001130000826
693,320587.0,0.4870992576522154
694,320588.0,0.7628474931796991
695,320589.0,0.37249648884082603
696,320590.0,0.4385124603821636
697,320591.0,0.4076907966133683
698,320592.0,0.7470273264097054
699,320593.0,0.8149677596406256
700,320594.0,0.14939296940876784
701,320595.0,0.8989964918319198
702,320596.0,0.3950750087885198
703,320597.0,0.5384877612117649
704,320598.0,0.9111750035904443
705,320599.0,0.02669030526321159
706,320600.0,0.5785615792692222
707,320601.0,0.5047661701960366
708,320602.0,0.3091172821453665
709,320603.0,0.7130506038077088
710,320604.0,0.6171910903481803
711,320605.0,0.3935965713392276
712,320606.0,0.22010507669517188
713,320607.0,0.3906995584368548
714,320608.0,0.3044398259105915
715,320609.0,0.32014425042217665
716,320610.0,1.0435143955143595
717,320611.0,0.4670497843353892
718,320612.0,1.327177772489379
719,320613.0,0.3593737712906799
720,320614.0,0.7420851604079192
721,320615.0,0.587368841034969
722,320616.0,0.4113802705401649
723,320617.0,0.7829080210670992
724,320618.0,0.7324559403668001
725,320619.0,0.3696559324203568
726,320620.0,0.845528377143797
727,320621.0,0.4342382344780972
728,320622.0,0.6228090867646384
729,320623.0,0.6322402669937899
730,320624.0,0.31508636478380425
731,320625.0,0.7365856956913226
732,320626.0,0.345860474878913
733,320627.0,0.6776111683931283
734,320628.0,0.26290497727632534
735,320629.0,1.1342234968536982
736,320630.0,0.5447536165642384
737,320631.0,0.5337946185798664
738,320632.0,0.34093888938254974
739,320633.0,0.35033288001168067
740,320634.0,0.5658415581614277
741,320635.0,0.43281921013457264
742,320636.0,0.8594141039703512
743,320637.0,0.7713969757640334
744,320638.0,0.26703185234977955
745,320639.0,0.5334982837755665
746,320640.0,0.15006812028879446
747,320641.0,0.48934557349854463
748,320642.0,0.7480434920272812
749,320643.0,0.6597221517682682
750,388682.0,0.22350876199828412
751,388683.0,0.3109374993676212
752,388684.0,0.7901283427299765
753,388685.0,0.1810490480535843
754,388686.0,0.5263035214553408
755,388687.0,0.37246063892905956
756,388688.0,1.014477402630812
757,388689.0,0.7603053074664842
758,388690.0,0.8273118842576509
759,388691.0,0.5666195372044078
760,388692.0,0.6277826197667153
761,388693.0,0.09780999250938421
762,388694.0,0.45852564080860053
763,388695.0,0.5895541267210762
764,388696.0,0.6879336315787637
765,388697.0,0.7665948794992578
766,388698.0,0.08221381059247357
767,388699.0,0.7036830499352618
768,388700.0,0.3844160506565003
769,388701.0,0.22521280114961784
770,388702.0,0.27480173683280196
771,388703.0,0.31448374359755726
772,388704.0,0.5229012247053262
773,388705.0,0.4460695733602251
774,388706.0,0.5741870785434652
775,388707.0,0.4879717718013703
776,388708.0,0.15344366949671717
777,388709.0,0.1981539051487936
778,388710.0,0.448590619557057
779,388711.0,0.7678536671672845
780,388712.0,0.3492275200812619
781,388713.0,0.04926131875205553
782,388714.0,0.06024014702597069
783,388715.0,0.4461288854237686
784,388716.0,0.17713851871683384
785,388717.0,0.27305552494731034
786,388718.0,0.7241295587478097
787,388719.0,0.46603001612740624
788,388720.0,0.1779673394288383
789,388721.0,0.45583186861097824
790,388722.0,0.6835181597571315
791,388723.0,0.3966078458711485
792,388724.0,0.8039995665332208
793,388725.0,0.4206519608046593
794,388726.0,0.5098902470967073
795,388727.0,0.2735710829292157
796,388728.0,0.9778545481251921
797,388729.0,0.21662609495729096
798,388730.0,0.13351970810668456
799,388731.0,0.718428382439673
800,388732.0,0.43415421251431696
801,388733.0,0.9651896539678401
802,388734.0,0.7203491265354857
803,388735.0,0.7503934651684045
804,388736.0,0.09082736211619774
805,388737.0,0.19025026865811645
806,388738.0,0.44634304299013117
807,388739.0,0.5757261532692064
808,388740.0,-0.10186366647010947
809,388741.0,0.8510936631925401
810,388742.0,1.0373010197564527
811,388743.0,0.38840836781412097
812,388744.0,0.7743676859388495
813,388745.0,0.15161608836565144
814,388746.0,0.41389708478244763
815,388747.0,0.15576987215163496
816,388748.0,0.42684518841652064
817,388749.0,0.3441406335633971
818,388750.0,0.10758573554770756
819,388751.0,0.4182153263663145
820,388752.0,0.885288757814769
821,388753.0,1.0683254813737952
822,388754.0,0.047679610419053164
823,388755.0,0.5978621530460503
824,388756.0,0.8379739769050981
825,388757.0,0.12119265724380224
826,388758.0,0.15666833618420695
827,388759.0,1.1328817822132966
828,388760.0,0.6919069411724764
829,388761.0,0.6495866742025519
830,388762.0,0.6977065081525796
831,388763.0,0.7325852562925065
832,388764.0,0.8396568975622277
833,388765.0,0.5903577628267725
834,388766.0,0.7335320696598716
835,388767.0,0.6803396425471308
836,388768.0,0.7199427387195948
837,388769.0,0.7597141903485786
838,388770.0,0.10874029165792354
839,388771.0,0.7850042915517824
840,388772.0,0.20454593420365558
841,388773.0,0.41199261347679716
842,388774.0,0.3663845831810957
843,388775.0,0.2348286522231866
844,388776.0,0.5611667184661767
845,388777.0,0.3254269678959057
846,388778.0,0.49510301182354766
847,388779.0,0.3830203611887739
848,388780.0,0.6552298139689469
849,388781.0,0.8453233229094371
850,388782.0,0.154301176248213
851,388783.0,0.7247493333833517
852,388784.0,0.4146568933709909
853,388785.0,0.9023432056629397
854,388786.0,0.9829084295789104
855,388787.0,0.03671329703027654
856,388788.0,0.506350714075542
857,388789.0,0.48450973790455143
858,388790.0,0.20817975305485187
859,388791.0,0.7346987883470723
860,388792.0,0.42533555285935115
861,388793.0,0.8562661852182903
862,388794.0,0.3271192179141241
863,388795.0,0.18847729639511024
864,388796.0,0.2911468182363377
865,388797.0,0.3209867072793579
866,388798.0,0.27840787262555866
867,388799.0,0.4854066476282869
868,388800.0,1.0613052406816763
869,388801.0,0.41524016843220135
870,388802.0,0.7958304815042067
871,388803.0,0.5905461850415519
872,388804.0,0.4089607023795373
873,388805.0,0.8289631985277375
874,388806.0,0.6854847242945231
875,388807.0,0.3454428666821942
876,388808.0,0.7584523945962558
